ID_Zona	Tipo_Familia	Tipo_Pareja	Tipo_Soltero	Educacion_Superior	Educacion_Media	Educacion_Baja	Poblacion_Empresario	Poblacion_Funcionario	Poblacion_Trabajador_Cualificado	Poblacion_Trabajador_No_Cualificado	Vivienda_Propiedad	Vivienda_Alquiler	Medico_Seguro_Privado	Medico_Seguridad_Social	Ingresos_Mas_De_40000	Ingresos_De_20000_Hasta_40000	Ingresos_Hasta_20000
Z1681	68.16	31.84	0.0	30.2	25.03	44.77	37.33	17.29	45.38	0.0	67.52	32.48	31.65	68.35	47.18	0.0	52.82
Z1682	45.71	54.29	0.0	0.0	100.0	0.0	0.0	43.77	0.0	56.23	100.0	0.0	85.56	14.44	0.0	0.0	100.0
Z1684	22.11	77.89	0.0	36.29	32.64	31.07	57.29	5.28	7.22	30.21	100.0	0.0	51.22	48.78	0.0	0.0	99.99
Z1685	45.15	54.85	0.0	74.44	25.56	0.0	80.56	19.43	0.0	0.0	100.0	0.0	100.0	0.0	37.7	30.07	32.23
Z1686	43.58	30.05	26.38	6.56	51.36	42.08	3.61	50.48	33.09	12.83	29.68	70.32	15.7	84.3	0.0	0.0	100.0
Z1687	30.81	38.93	30.26	25.27	42.59	32.14	52.51	26.54	1.07	19.88	95.76	4.24	58.59	41.41	21.33	3.32	75.35
Z1689	0.0	44.23	55.77	65.71	15.65	18.64	37.9	49.64	6.57	5.89	0.0	100.0	70.63	29.37	3.07	23.8	73.13
Z1691	100.0	0.0	0.0	34.65	65.35	0.0	37.98	29.96	0.0	32.07	100.0	0.0	72.86	27.14	0.0	32.27	67.73
Z1693	50.96	49.04	0.0	0.0	55.85	44.15	18.37	18.23	46.79	16.61	0.0	100.0	0.0	100.0	0.0	0.0	100.0
Z1696	54.9	11.73	33.37	0.0	54.74	45.26	0.0	40.82	59.18	0.0	100.0	0.0	40.97	59.03	0.0	0.0	100.0
Z1698	18.67	32.41	48.92	3.4	42.64	53.96	6.05	32.04	8.8	53.1	4.06	95.94	29.02	70.98	0.0	2.99	97.01
Z1703	18.14	53.13	28.73	0.0	44.92	55.08	0.0	42.58	39.91	17.51	0.0	100.0	2.02	97.98	0.0	0.0	100.0
Z1704	13.55	49.54	36.91	0.0	45.99	54.01	0.0	24.36	33.6	42.04	0.0	100.0	8.21	91.79	0.0	0.0	100.0
Z1706	44.33	55.67	0.0	47.09	28.78	24.13	57.08	21.38	2.77	18.77	100.0	0.0	54.89	45.11	0.0	0.0	100.0
Z1707	44.14	55.86	0.0	43.63	42.74	13.63	64.25	17.58	0.0	18.16	100.0	0.0	70.7	29.3	16.02	12.17	71.81
Z1708	75.99	14.94	9.07	2.97	26.41	70.61	9.25	25.04	32.2	33.51	100.0	0.0	0.0	100.0	0.0	5.22	94.77
Z1709	27.28	46.16	26.56	30.53	37.54	31.93	17.59	26.94	3.82	51.65	100.0	0.0	0.0	100.0	0.0	16.72	83.28
Z1710	53.59	39.97	6.44	1.21	77.57	21.21	8.6	70.8	7.04	13.56	61.0	39.0	16.13	83.87	0.0	6.3	93.7
Z1714	80.33	0.0	19.67	0.0	38.71	61.29	29.46	0.0	32.68	37.86	78.44	21.56	27.2	72.8	0.0	0.0	99.99
Z1717	94.79	5.21	0.0	54.62	45.38	0.0	53.48	24.03	8.87	13.63	100.0	0.0	83.91	16.09	20.02	19.71	60.27
Z1718	42.78	57.22	0.0	19.34	37.03	43.63	14.2	71.79	0.0	14.02	34.68	65.32	14.17	85.83	0.0	5.34	94.66
Z1719	29.41	70.59	0.0	27.81	54.85	17.34	16.95	80.26	0.0	2.79	40.77	59.23	12.63	87.37	0.0	9.05	90.94
Z1720	4.87	50.23	44.9	20.55	25.83	53.62	36.65	12.27	38.11	12.98	15.35	84.65	16.25	83.75	0.0	4.83	95.17
Z1722	74.7	25.3	0.0	78.88	1.37	19.75	78.27	0.0	6.35	15.38	85.99	14.01	57.89	42.11	0.0	41.03	58.97
Z1725	17.83	82.17	0.0	12.49	0.0	87.51	0.0	18.38	65.14	16.48	18.33	81.67	0.0	100.0	0.0	0.0	100.0
Z1726	3.29	85.59	11.11	20.3	43.45	36.25	20.61	34.82	0.0	44.58	88.56	11.44	100.0	0.0	0.0	5.37	94.63
Z1728	75.67	4.24	20.09	6.28	55.12	38.59	3.43	37.62	4.86	54.09	0.0	100.0	7.0	93.0	0.0	6.38	93.62
Z1729	9.17	12.14	78.69	0.0	80.37	19.63	0.0	25.34	0.0	74.66	3.05	96.95	13.17	86.83	0.0	15.64	84.36
Z1734	42.8	0.0	57.2	100.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	20.71	79.29	0.0	0.0	100.0
Z1735	17.82	29.26	52.92	30.37	69.63	0.0	87.9	0.0	0.0	12.1	18.92	81.08	46.3	53.7	0.0	0.0	100.0
Z1736	74.64	25.36	0.0	49.11	28.69	22.2	46.94	28.35	5.85	18.87	100.0	0.0	79.07	20.93	17.31	31.77	50.92
Z1737	36.2	63.8	0.0	67.38	13.7	18.91	67.91	11.36	19.38	1.36	100.0	0.0	83.64	16.36	3.76	36.05	60.19
Z1744	56.04	43.96	0.0	28.95	28.54	42.51	30.04	0.0	0.0	69.96	100.0	0.0	79.47	20.53	46.83	0.0	53.17
Z1745	54.07	45.93	0.0	59.2	25.88	14.92	50.83	23.73	4.5	20.94	100.0	0.0	87.66	12.34	8.03	26.89	65.09
Z1748	0.0	40.24	59.76	18.44	67.47	14.08	2.08	17.14	72.75	8.03	4.49	95.51	5.73	94.27	0.0	16.73	83.28
Z1752	25.35	6.82	67.83	33.58	24.78	41.65	40.82	2.08	0.0	57.09	0.0	100.0	21.11	78.89	0.0	0.0	100.0
Z1755	28.55	31.27	40.17	100.0	0.0	0.0	32.14	25.33	9.08	33.44	100.0	0.0	78.94	21.06	100.0	0.0	0.0
Z1757	66.63	28.84	4.53	29.81	49.49	20.7	27.83	44.18	6.05	21.94	59.3	40.7	43.01	56.99	0.0	25.62	74.38
Z1758	32.65	67.35	0.0	6.76	0.0	93.24	0.0	9.52	45.86	44.62	0.0	100.0	81.8	18.2	0.0	6.17	93.83
Z1759	4.46	12.37	83.17	15.06	15.18	69.76	23.87	28.68	17.57	29.87	8.11	91.89	40.73	59.27	0.0	19.6	80.4
Z1760	25.98	39.34	34.68	0.0	87.5	12.5	18.0	45.24	0.0	36.76	84.91	15.09	72.07	27.93	0.0	0.0	100.0
Z1761	9.09	0.0	90.91	86.79	6.29	6.92	31.29	37.95	30.76	0.0	7.09	92.91	31.48	68.52	0.0	0.0	100.0
Z1764	45.31	35.2	19.49	12.37	42.3	45.33	1.05	24.26	54.15	20.54	68.6	31.4	19.13	80.87	0.0	33.25	66.75
Z1765	48.04	38.95	13.01	8.03	75.02	16.96	7.67	38.46	21.53	32.34	46.98	53.02	43.21	56.79	0.0	1.81	98.2
Z1766	20.71	79.29	0.0	0.0	53.73	46.27	0.0	0.0	49.93	50.07	30.21	69.79	57.52	42.48	0.0	0.0	99.99
Z1771	35.56	50.68	13.75	9.34	30.78	59.88	16.24	21.75	39.79	22.22	31.21	68.79	61.71	38.29	0.0	17.7	82.31
Z1772	24.19	41.35	34.46	9.62	34.59	55.8	12.54	31.8	28.32	27.33	14.4	85.6	55.53	44.47	7.69	1.61	90.71
Z1773	12.45	19.25	68.31	0.0	17.52	82.48	0.0	0.0	100.0	0.0	0.0	100.0	58.12	41.88	0.0	0.0	99.99
Z1774	0.0	0.0	100.0	0.0	0.0	100.0	15.44	29.59	30.74	24.23	100.0	0.0	58.57	41.43	0.0	33.95	66.05
Z1777	0.0	0.0	100.0	0.0	0.0	100.0	27.33	39.35	0.0	33.32	0.0	100.0	53.68	46.32	0.0	0.0	100.0
Z1778	71.29	28.71	0.0	20.14	11.92	67.94	0.0	17.4	14.1	68.49	100.0	0.0	28.65	71.35	0.0	0.0	100.0
Z1783	33.46	42.22	24.32	35.84	33.5	30.66	56.41	9.02	4.11	30.45	66.42	33.58	15.23	84.77	40.62	8.97	50.41
Z1786	8.54	84.93	6.53	85.68	8.15	6.18	19.85	64.1	16.06	0.0	97.49	2.51	27.19	72.81	0.0	0.0	100.0
Z1790	42.5	57.5	0.0	2.39	46.7	50.91	13.89	33.24	0.0	52.86	100.0	0.0	21.34	78.66	11.06	10.81	78.13
Z1791	68.06	31.94	0.0	67.86	15.41	16.74	84.77	0.0	0.0	15.23	100.0	0.0	81.42	18.58	17.07	82.93	0.0
Z1795	100.0	0.0	0.0	100.0	0.0	0.0	0.0	100.0	0.0	0.0	100.0	0.0	18.8	81.2	8.41	17.78	73.81
Z1798	33.79	56.05	10.16	0.0	33.19	66.81	12.44	0.0	87.56	0.0	0.0	100.0	53.12	46.88	0.0	0.0	100.0
Z1804	95.51	1.5	2.99	3.42	61.49	35.08	8.33	52.12	31.78	7.77	92.7	7.3	40.29	59.71	0.0	0.0	100.01
Z1807	55.22	0.0	44.78	0.0	41.83	58.17	0.0	0.0	67.63	32.37	27.94	72.06	35.18	64.82	0.0	12.06	87.94
Z1808	69.92	19.52	10.56	35.74	24.96	39.3	20.74	47.21	11.91	20.13	66.93	33.07	32.97	67.03	0.0	18.88	81.12
Z1810	42.73	57.27	0.0	13.68	74.4	11.92	11.78	54.19	30.43	3.61	14.0	86.0	65.82	34.18	0.0	30.7	69.29
Z1812	20.05	79.95	0.0	2.2	66.83	30.97	18.36	14.56	38.35	28.73	2.35	97.65	20.62	79.38	0.0	8.62	91.38
Z1813	54.84	39.19	5.97	43.73	39.49	16.77	72.33	25.69	1.99	0.0	100.0	0.0	92.45	7.55	0.0	53.92	46.08
Z1814	3.12	22.7	74.18	68.0	25.56	6.43	43.51	30.2	9.9	16.38	28.29	71.71	66.14	33.86	3.54	9.6	86.85
Z1816	64.23	31.2	4.57	41.74	31.82	26.44	73.28	19.09	4.9	2.73	86.9	13.1	44.19	55.81	6.08	29.63	64.29
Z1821	48.8	44.48	6.72	4.02	95.98	0.0	2.0	66.27	31.73	0.0	100.0	0.0	55.05	44.95	0.0	39.66	60.34
Z1822	68.78	31.22	0.0	67.24	12.65	20.12	67.64	32.36	0.0	0.0	100.0	0.0	100.0	0.0	0.0	27.43	72.57
Z1824	54.07	45.93	0.0	15.26	14.55	70.19	34.19	5.48	60.33	0.0	71.55	28.45	28.8	71.2	0.0	22.37	77.63
Z1825	68.97	28.49	2.54	19.43	29.44	51.13	28.57	32.5	25.23	13.71	56.21	43.79	40.7	59.3	0.0	11.75	88.25
Z1826	44.55	55.45	0.0	52.95	39.38	7.67	11.45	72.78	9.21	6.57	91.2	8.8	56.24	43.76	0.0	2.31	97.69
Z1827	31.14	68.86	0.0	7.11	48.32	44.58	13.39	36.17	0.0	50.45	100.0	0.0	55.48	44.52	0.0	18.87	81.12
Z1829	60.49	35.33	4.18	26.03	30.58	43.39	32.15	25.82	3.17	38.86	69.38	30.62	84.24	15.76	1.71	17.59	80.71
Z1831	29.83	55.3	14.87	17.54	82.46	0.0	0.0	0.0	69.31	30.69	64.5	35.5	70.71	29.29	0.0	41.29	58.71
Z1832	35.96	40.79	23.24	19.18	40.42	40.4	20.71	31.22	21.18	26.89	31.81	68.19	27.7	72.3	2.6	7.61	89.8
Z1833	29.8	40.49	29.71	37.11	22.43	40.46	40.19	45.32	14.48	0.0	79.21	20.79	31.49	68.51	7.78	6.4	85.83
Z1836	18.03	51.77	30.21	25.37	41.11	33.52	14.73	19.65	0.0	65.62	79.06	20.94	12.54	87.46	17.82	2.27	79.92
Z1838	45.38	54.62	0.0	0.0	47.89	52.11	19.37	18.51	31.21	30.91	95.92	4.08	22.55	77.45	0.0	7.95	92.05
Z1841	100.0	0.0	0.0	46.14	53.86	0.0	100.0	0.0	0.0	0.0	100.0	0.0	72.9	27.1	0.0	100.0	0.0
Z1843	33.62	54.51	11.87	0.0	12.36	87.64	100.0	0.0	0.0	0.0	61.09	38.91	28.67	71.33	0.0	0.0	100.0
